,Order ID,Product ID,Location ID,Customer ID,Purchase Date,Quantity,Price,Total Amount,Product Name,Cost,City,County,State,Total Cost,Customer Segment
8142,AX19481,ENX2076,A115,C1019,2019-02-02,3,1522,4566,Product 77,791,Elk Grove,Sacramento County,California,2373,Promising
8143,AX19483,ENX2072,A157,C1175,2019-07-15,3,1887,5661,Product 73,1378,San Mateo,San Mateo County,California,4134,Promising
8144,AX19485,ENX2031,A145,C1029,2019-06-30,1,1638,1638,Product 32,1261,Rancho Cucamonga,San Bernardino County,California,1261,New Customer
8145,AX19488,ENX2027,A117,C1643,2019-08-31,3,2497,7491,Product 28,1473,Escondido,San Diego County,California,4419,Need Attention
8146,AX19489,ENX2040,A130,C1652,2019-03-17,1,1889,1889,Product 41,945,Lancaster,Los Angeles County,California,945,Promising
8147,AX19493,ENX2000,A149,C1774,2019-11-05,1,2241,2241,Product 1,1367,Roseville,Placer County,California,1367,Loyal Customer
8148,AX19502,ENX2086,A142,C1267,2019-10-21,1,123,123,Product 87,84,Palmdale,Los Angeles County,California,84,Potential Loyalist
8149,AX19504,ENX2006,A142,C1721,2019-04-05,4,1826,7304,Product 7,1443,Palmdale,Los Angeles County,California,5772,Potential Loyalist
8150,AX19506,ENX2042,A167,C1740,2019-02-08,3,203,609,Product 43,154,Thousand Oaks,Ventura County,California,462,Potential Loyalist
8151,AX19508,ENX2069,A128,C1713,2019-05-10,1,378,378,Product 70,291,Irvine,Orange County,California,291,New Customer
8152,AX19510,ENX2089,A104,C1772,2019-11-30,1,2294,2294,Product 90,1399,Burbank,Los Angeles County,California,1399,Promising
8153,AX19513,ENX2047,A120,C1601,2019-04-08,1,290,290,Product 48,200,Fremont,Alameda County,California,200,Potential Loyalist
8154,AX19528,ENX2100,A160,C1513,2019-04-23,1,799,799,Product 101,455,Santa Clarita,Los Angeles County,California,455,Potential Loyalist
8155,AX19545,ENX2082,A115,C1623,2019-04-20,1,1103,1103,Product 83,838,Elk Grove,Sacramento County,California,838,Potential Loyalist
8156,AX19546,ENX2043,A112,C1580,2019-09-04,1,545,545,Product 44,425,Downey,Los Angeles County,California,425,Potential Loyalist
8157,AX19547,ENX2070,A150,C1618,2019-06-14,3,1671,5013,Product 71,1220,Sacramento,Sacramento County,California,3660,Promising
8158,AX19565,ENX2052,A143,C1019,2019-08-10,3,1526,4578,Product 53,1251,Pasadena,Los Angeles County,California,3753,Promising
8159,AX19568,ENX2014,A150,C1748,2019-02-12,3,1809,5427,Product 15,1067,Sacramento,Sacramento County,California,3201,Promising
8160,AX19572,ENX2051,A160,C1437,2019-05-04,1,1077,1077,Product 52,732,Santa Clarita,Los Angeles County,California,732,New Customer
8161,AX19576,ENX2014,A128,C1632,2019-05-13,1,1809,1809,Product 15,1067,Irvine,Orange County,California,1067,New Customer
8162,AX19578,ENX2094,A166,C1598,2019-05-23,4,771,3084,Product 95,648,Temecula,Riverside County,California,2592,Loyal Customer
8163,AX19580,ENX2046,A149,C1583,2019-06-16,3,2410,7230,Product 47,1518,Roseville,Placer County,California,4554,New Customer
8164,AX19582,ENX2016,A126,C1281,2019-07-06,3,1351,4053,Product 17,1108,Huntington Beach,Orange County,California,3324,Need Attention
8165,AX19584,ENX2098,A164,C1449,2019-07-05,1,1178,1178,Product 99,683,Stockton,San Joaquin County,California,683,Potential Loyalist
8166,AX19587,ENX2002,A163,C1670,2019-03-19,3,847,2541,Product 3,534,Simi Valley,Ventura County,California,1602,Need Attention
8167,AX19593,ENX2007,A155,C1494,2019-06-16,3,1405,4215,Product 8,1054,San Francisco,San Francisco County,California,3162,Promising
8168,AX19602,ENX2084,A169,C1190,2019-05-09,1,1783,1783,Product 85,1230,Vallejo,Solano County,California,1230,Potential Loyalist
8169,AX19604,ENX2000,A143,C1549,2019-09-21,1,2241,2241,Product 1,1367,Pasadena,Los Angeles County,California,1367,Promising
8170,AX19608,ENX2099,A109,C1185,2019-08-21,1,1367,1367,Product 100,984,Corona,Riverside County,California,984,Potential Loyalist
8171,AX19609,ENX2003,A125,C1290,2019-04-01,1,1783,1783,Product 4,1516,Hayward,Alameda County,California,1516,Promising
8172,AX19612,ENX2058,A114,C1585,2019-01-10,3,2257,6771,Product 59,1535,El Cajon,San Diego County,California,4605,Promising
8173,AX19613,ENX2014,A116,C1631,2019-10-22,1,1809,1809,Product 15,1067,El Monte,Los Angeles County,California,1067,Potential Loyalist
8174,AX19615,ENX2083,A100,C1774,2019-04-22,1,2141,2141,Product 84,1777,Anaheim,Orange County,California,1777,Loyal Customer
8175,AX19616,ENX2071,A111,C1036,2019-09-22,1,136,136,Product 72,72,Daly City,San Mateo County,California,72,Promising
8176,AX19622,ENX2094,A170,C1292,2019-06-01,2,771,1542,Product 95,648,Victorville,San Bernardino County,California,1296,New Customer
8177,AX19627,ENX2001,A128,C1683,2019-06-09,1,951,951,Product 2,504,Irvine,Orange County,California,504,Promising
8178,AX19635,ENX2023,A132,C1103,2019-04-06,1,818,818,Product 24,450,Los Angeles,Los Angeles County,California,450,New Customer
8179,AX19638,ENX2013,A138,C1167,2019-07-23,3,368,1104,Product 14,269,Oceanside,San Diego County,California,807,Promising
8180,AX19641,ENX2073,A167,C1585,2019-01-24,1,95,95,Product 74,61,Thousand Oaks,Ventura County,California,61,Promising
8181,AX19650,ENX2080,A140,C1612,2019-04-17,3,2353,7059,Product 81,1788,Orange,Orange County,California,5364,Champion
8182,AX19652,ENX2009,A124,C1074,2019-07-16,2,584,1168,Product 10,420,Glendale,Los Angeles County,California,840,Potential Loyalist
8183,AX19656,ENX2019,A154,C1589,2019-06-18,1,800,800,Product 20,536,San Diego,San Diego County,California,536,Champion
8184,AX19659,ENX2060,A148,C1408,2019-05-23,2,1467,2934,Product 61,807,Riverside,Riverside County,California,1614,Loyal Customer
8185,AX19660,ENX2057,A156,C1193,2019-06-10,1,181,181,Product 58,130,San Jose,Santa Clara County,California,130,New Customer
8186,AX19664,ENX2066,A166,C1276,2019-12-24,3,2091,6273,Product 67,1485,Temecula,Riverside County,California,4455,Promising
8187,AX19665,ENX2079,A142,C1567,2019-09-20,1,1725,1725,Product 80,1363,Palmdale,Los Angeles County,California,1363,Potential Loyalist
8188,AX19673,ENX2069,A100,C1020,2019-02-14,4,378,1512,Product 70,291,Anaheim,Orange County,California,1164,Potential Loyalist
8189,AX19675,ENX2058,A173,C1411,2019-12-29,1,2257,2257,Product 59,1535,West Covina,Los Angeles County,California,1535,Potential Loyalist
8190,AX19678,ENX2078,A163,C1055,2019-04-29,1,1798,1798,Product 79,971,Simi Valley,Ventura County,California,971,Promising
8191,AX19679,ENX2096,A157,C1486,2019-12-04,1,1587,1587,Product 97,1301,San Mateo,San Mateo County,California,1301,Champion
8192,AX19681,ENX2058,A126,C1601,2019-01-08,1,2257,2257,Product 59,1535,Huntington Beach,Orange County,California,1535,Potential Loyalist
8193,AX19682,ENX2071,A157,C1004,2019-12-26,1,136,136,Product 72,72,San Mateo,San Mateo County,California,72,Potential Loyalist
8194,AX19684,ENX2093,A142,C1800,2019-07-13,1,112,112,Product 94,90,Palmdale,Los Angeles County,California,90,Promising
8195,AX19687,ENX2063,A148,C1774,2019-01-09,1,1708,1708,Product 64,871,Riverside,Riverside County,California,871,Loyal Customer
8196,AX19688,ENX2015,A109,C1626,2019-10-29,1,637,637,Product 16,389,Corona,Riverside County,California,389,Potential Loyalist
8197,AX19690,ENX2058,A128,C1167,2019-07-08,1,2257,2257,Product 59,1535,Irvine,Orange County,California,1535,Promising
8198,AX19692,ENX2061,A123,C1574,2019-05-09,1,913,913,Product 62,584,Garden Grove,Orange County,California,584,Potential Loyalist
8199,AX19697,ENX2058,A146,C1196,2019-07-26,1,2257,2257,Product 59,1535,Rialto,San Bernardino County,California,1535,Potential Loyalist
8200,AX19699,ENX2080,A127,C1482,2019-06-14,4,2353,9412,Product 81,1788,Inglewood,Los Angeles County,California,7152,New Customer
8201,AX19702,ENX2051,A113,C1312,2019-02-24,2,1077,2154,Product 52,732,East Los Angeles,Los Angeles County,California,1464,Promising
8202,AX19704,ENX2042,A163,C1113,2019-03-03,1,203,203,Product 43,154,Simi Valley,Ventura County,California,154,Promising
8203,AX19705,ENX2031,A101,C1523,2019-03-21,3,1638,4914,Product 32,1261,Antioch,Contra Costa County,California,3783,Potential Loyalist
8204,AX19709,ENX2038,A120,C1200,2019-06-14,2,392,784,Product 39,255,Fremont,Alameda County,California,510,New Customer
8205,AX19710,ENX2001,A128,C1225,2019-07-18,1,951,951,Product 2,504,Irvine,Orange County,California,504,Potential Loyalist
8206,AX19712,ENX2090,A168,C1503,2019-01-24,2,1338,2676,Product 91,682,Torrance,Los Angeles County,California,1364,Promising
8207,AX19714,ENX2043,A152,C1256,2019-07-16,1,545,545,Product 44,425,San Bernardino,San Bernardino County,California,425,Potential Loyalist
8208,AX19716,ENX2060,A162,C1054,2019-09-16,1,1467,1467,Product 61,807,Santa Rosa,Sonoma County,California,807,Potential Loyalist
8209,AX19718,ENX2031,A156,C1049,2019-05-08,3,1638,4914,Product 32,1261,San Jose,Santa Clara County,California,3783,Loyal Customer
8210,AX19721,ENX2041,A108,C1650,2019-02-27,4,1380,5520,Product 42,1090,Concord,Contra Costa County,California,4360,Champion
8211,AX19725,ENX2002,A121,C1516,2019-12-28,1,847,847,Product 3,534,Fresno,Fresno County,California,534,New Customer
8212,AX19726,ENX2065,A165,C1357,2019-05-29,1,2396,2396,Product 66,1965,Sunnyvale,Santa Clara County,California,1965,Loyal Customer
8213,AX19733,ENX2076,A164,C1593,2019-05-05,3,1522,4566,Product 77,791,Stockton,San Joaquin County,California,2373,New Customer
8214,AX19737,ENX2000,A120,C1014,2019-03-05,1,2241,2241,Product 1,1367,Fremont,Alameda County,California,1367,Potential Loyalist
8215,AX19739,ENX2099,A166,C1162,2019-03-16,1,1367,1367,Product 100,984,Temecula,Riverside County,California,984,Potential Loyalist
8216,AX19746,ENX2076,A164,C1391,2019-03-20,1,1522,1522,Product 77,791,Stockton,San Joaquin County,California,791,New Customer
8217,AX19747,ENX2043,A171,C1712,2019-10-27,4,545,2180,Product 44,425,Visalia,Tulare County,California,1700,Champion
8218,AX19749,ENX2052,A103,C1625,2019-04-13,1,1526,1526,Product 53,1251,Berkeley,Alameda County,California,1251,Potential Loyalist
8219,AX19750,ENX2076,A102,C1042,2019-06-30,1,1522,1522,Product 77,791,Bakersfield,Kern County,California,791,Potential Loyalist
8220,AX19757,ENX2035,A119,C1051,2019-10-01,2,458,916,Product 36,376,Fontana,San Bernardino County,California,752,New Customer
8221,AX19758,ENX2099,A105,C1056,2019-03-31,1,1367,1367,Product 100,984,Carlsbad,San Diego County,California,984,Need Attention
8222,AX19760,ENX2060,A173,C1752,2019-03-01,3,1467,4401,Product 61,807,West Covina,Los Angeles County,California,2421,Promising
8223,AX19766,ENX2074,A122,C1754,2019-08-17,1,504,504,Product 75,408,Fullerton,Orange County,California,408,New Customer
8224,AX19771,ENX2059,A122,C1339,2019-04-12,2,1494,2988,Product 60,971,Fullerton,Orange County,California,1942,Potential Loyalist
8225,AX19772,ENX2048,A170,C1083,2019-02-17,4,502,2008,Product 49,296,Victorville,San Bernardino County,California,1184,Promising
8226,AX19773,ENX2051,A173,C1654,2019-05-06,4,1077,4308,Product 52,732,West Covina,Los Angeles County,California,2928,Champion
8227,AX19778,ENX2047,A102,C1235,2019-10-31,4,290,1160,Product 48,200,Bakersfield,Kern County,California,800,Champion
8228,AX19779,ENX2063,A117,C1080,2019-09-02,1,1708,1708,Product 64,871,Escondido,San Diego County,California,871,Potential Loyalist
8229,AX19780,ENX2060,A119,C1651,2019-03-06,2,1467,2934,Product 61,807,Fontana,San Bernardino County,California,1614,Potential Loyalist
8230,AX19781,ENX2100,A170,C1776,2019-10-10,4,799,3196,Product 101,455,Victorville,San Bernardino County,California,1820,Promising
8231,AX19785,ENX2062,A162,C1747,2019-01-27,1,2464,2464,Product 63,1774,Santa Rosa,Sonoma County,California,1774,Promising
8232,AX19786,ENX2062,A106,C1054,2019-08-08,3,2464,7392,Product 63,1774,Chula Vista,San Diego County,California,5322,Potential Loyalist
8233,AX19793,ENX2068,A124,C1042,2019-09-04,2,1500,3000,Product 69,900,Glendale,Los Angeles County,California,1800,Potential Loyalist
8234,AX19794,ENX2055,A146,C1168,2019-08-28,3,2495,7485,Product 56,1896,Rialto,San Bernardino County,California,5688,Potential Loyalist
8235,AX19796,ENX2008,A101,C1695,2019-07-23,1,315,315,Product 9,208,Antioch,Contra Costa County,California,208,Promising
8236,AX19798,ENX2087,A131,C1249,2019-01-03,2,1022,2044,Product 88,818,Long Beach,Los Angeles County,California,1636,New Customer
8237,AX19800,ENX2039,A117,C1470,2019-02-18,4,817,3268,Product 40,409,Escondido,San Diego County,California,1636,Potential Loyalist
8238,AX19801,ENX2025,A110,C1472,2019-07-09,2,667,1334,Product 26,387,Costa Mesa,Orange County,California,774,Promising
8239,AX19802,ENX2044,A165,C1095,2019-07-05,1,886,886,Product 45,478,Sunnyvale,Santa Clara County,California,478,Potential Loyalist
8240,AX19805,ENX2090,A117,C1077,2019-10-12,1,1338,1338,Product 91,682,Escondido,San Diego County,California,682,Need Attention
8241,AX19807,ENX2098,A120,C1708,2019-03-06,2,1178,2356,Product 99,683,Fremont,Alameda County,California,1366,Loyal Customer
8242,AX19808,ENX2017,A126,C1455,2019-07-20,1,35,35,Product 18,22,Huntington Beach,Orange County,California,22,Potential Loyalist
8243,AX19811,ENX2060,A117,C1248,2019-03-07,3,1467,4401,Product 61,807,Escondido,San Diego County,California,2421,Potential Loyalist
8244,AX19814,ENX2085,A105,C1689,2019-09-25,1,1862,1862,Product 86,1173,Carlsbad,San Diego County,California,1173,Promising
8245,AX19815,ENX2011,A104,C1744,2019-09-08,3,530,1590,Product 12,435,Burbank,Los Angeles County,California,1305,Promising
8246,AX19816,ENX2055,A136,C1796,2019-03-04,1,2495,2495,Product 56,1896,Norwalk,Los Angeles County,California,1896,Potential Loyalist
8247,AX19820,ENX2033,A137,C1699,2019-02-10,1,2182,2182,Product 34,1200,Oakland,Alameda County,California,1200,New Customer
8248,AX19824,ENX2032,A146,C1594,2019-10-17,4,1967,7868,Product 33,1397,Rialto,San Bernardino County,California,5588,Potential Loyalist
8249,AX19827,ENX2074,A127,C1071,2019-03-10,2,504,1008,Product 75,408,Inglewood,Los Angeles County,California,816,Promising
8250,AX19828,ENX2057,A167,C1598,2019-11-14,1,181,181,Product 58,130,Thousand Oaks,Ventura County,California,130,Loyal Customer
8251,AX19830,ENX2005,A107,C1093,2019-08-29,3,684,2052,Product 6,561,Clovis,Fresno County,California,1683,Champion
8252,AX19831,ENX2056,A159,C1717,2019-06-18,2,1635,3270,Product 57,1046,Santa Clara,Santa Clara County,California,2092,Need Attention
8253,AX19833,ENX2061,A140,C1487,2019-06-28,3,913,2739,Product 62,584,Orange,Orange County,California,1752,Champion
8254,AX19838,ENX2036,A165,C1659,2019-04-11,1,1582,1582,Product 37,1234,Sunnyvale,Santa Clara County,California,1234,Loyal Customer
8255,AX19841,ENX2048,A116,C1340,2019-10-02,1,502,502,Product 49,296,El Monte,Los Angeles County,California,296,Promising
8256,AX19845,ENX2018,A117,C1566,2019-07-08,2,1972,3944,Product 19,1321,Escondido,San Diego County,California,2642,Potential Loyalist
8257,AX19846,ENX2003,A127,C1192,2019-08-02,1,1783,1783,Product 4,1516,Inglewood,Los Angeles County,California,1516,Potential Loyalist
8258,AX19847,ENX2051,A171,C1059,2019-06-25,1,1077,1077,Product 52,732,Visalia,Tulare County,California,732,New Customer
8259,AX19858,ENX2086,A150,C1799,2019-11-29,3,123,369,Product 87,84,Sacramento,Sacramento County,California,252,Loyal Customer
8260,AX19860,ENX2004,A172,C1342,2019-12-15,3,1278,3834,Product 5,665,Vista,San Diego County,California,1995,Champion
8261,AX19863,ENX2060,A130,C1186,2019-10-11,1,1467,1467,Product 61,807,Lancaster,Los Angeles County,California,807,Need Attention
8262,AX19866,ENX2078,A125,C1500,2019-08-21,2,1798,3596,Product 79,971,Hayward,Alameda County,California,1942,Promising
8263,AX19867,ENX2095,A111,C1373,2019-07-06,1,1743,1743,Product 96,872,Daly City,San Mateo County,California,872,Potential Loyalist
8264,AX19872,ENX2028,A133,C1469,2019-03-19,4,2283,9132,Product 29,1484,Modesto,Stanislaus County,California,5936,Potential Loyalist
8265,AX19877,ENX2072,A155,C1054,2019-01-29,1,1887,1887,Product 73,1378,San Francisco,San Francisco County,California,1378,Potential Loyalist
8266,AX19879,ENX2073,A157,C1314,2019-10-05,1,95,95,Product 74,61,San Mateo,San Mateo County,California,61,Potential Loyalist
8267,AX19882,ENX2048,A125,C1251,2019-04-21,1,502,502,Product 49,296,Hayward,Alameda County,California,296,Loyal Customer
8268,AX19883,ENX2069,A168,C1320,2019-08-09,1,378,378,Product 70,291,Torrance,Los Angeles County,California,291,Promising
8269,AX19885,ENX2064,A164,C1485,2019-11-08,2,1414,2828,Product 65,962,Stockton,San Joaquin County,California,1924,Promising
8270,AX19889,ENX2037,A121,C1150,2019-10-30,1,880,880,Product 38,634,Fresno,Fresno County,California,634,Potential Loyalist
8271,AX19892,ENX2053,A134,C1754,2019-03-04,2,596,1192,Product 54,358,Moreno Valley,Riverside County,California,716,New Customer
8272,AX19896,ENX2022,A140,C1728,2019-01-13,1,561,561,Product 23,421,Orange,Orange County,California,421,Potential Loyalist
8273,AX19901,ENX2016,A154,C1637,2019-09-14,3,1351,4053,Product 17,1108,San Diego,San Diego County,California,3324,Need Attention
8274,AX19905,ENX2003,A149,C1546,2019-02-05,2,1783,3566,Product 4,1516,Roseville,Placer County,California,3032,Promising
8275,AX19911,ENX2093,A165,C1033,2019-02-26,1,112,112,Product 94,90,Sunnyvale,Santa Clara County,California,90,Potential Loyalist
8276,AX19914,ENX2003,A110,C1280,2019-12-13,1,1783,1783,Product 4,1516,Costa Mesa,Orange County,California,1516,New Customer
8277,AX19917,ENX2099,A148,C1391,2019-08-11,1,1367,1367,Product 100,984,Riverside,Riverside County,California,984,New Customer
8278,AX19918,ENX2044,A167,C1779,2019-09-08,1,886,886,Product 45,478,Thousand Oaks,Ventura County,California,478,New Customer
8279,AX19919,ENX2037,A117,C1117,2019-09-18,1,880,880,Product 38,634,Escondido,San Diego County,California,634,Potential Loyalist
8280,AX19925,ENX2032,A126,C1645,2019-07-14,1,1967,1967,Product 33,1397,Huntington Beach,Orange County,California,1397,Potential Loyalist
8281,AX19928,ENX2095,A125,C1554,2019-04-28,1,1743,1743,Product 96,872,Hayward,Alameda County,California,872,Champion
8282,AX19929,ENX2051,A112,C1376,2019-05-28,1,1077,1077,Product 52,732,Downey,Los Angeles County,California,732,Promising
8283,AX19932,ENX2044,A105,C1229,2019-03-30,2,886,1772,Product 45,478,Carlsbad,San Diego County,California,956,Promising
8284,AX19938,ENX2000,A145,C1163,2019-03-03,1,2241,2241,Product 1,1367,Rancho Cucamonga,San Bernardino County,California,1367,Promising
8285,AX19943,ENX2025,A144,C1142,2019-01-03,1,667,667,Product 26,387,Pomona,Los Angeles County,California,387,Potential Loyalist
8286,AX19948,ENX2063,A151,C1589,2019-10-27,1,1708,1708,Product 64,871,Salinas,Monterey County,California,871,Champion
8287,AX19952,ENX2012,A122,C1039,2019-10-31,1,1353,1353,Product 13,947,Fullerton,Orange County,California,947,Promising
8288,AX19954,ENX2035,A173,C1327,2019-02-20,1,458,458,Product 36,376,West Covina,Los Angeles County,California,376,Potential Loyalist
8289,AX19957,ENX2021,A158,C1400,2019-02-16,1,217,217,Product 22,171,Santa Ana,Orange County,California,171,Loyal Customer
8290,AX19959,ENX2074,A170,C1306,2019-08-09,1,504,504,Product 75,408,Victorville,San Bernardino County,California,408,Potential Loyalist
8291,AX19963,ENX2036,A114,C1288,2019-04-17,4,1582,6328,Product 37,1234,El Cajon,San Diego County,California,4936,New Customer
8292,AX19964,ENX2038,A135,C1707,2019-07-31,3,392,1176,Product 39,255,Murrieta,Riverside County,California,765,Potential Loyalist
8293,AX19967,ENX2010,A138,C1089,2019-08-05,2,1812,3624,Product 11,1305,Oceanside,San Diego County,California,2610,New Customer
8294,AX19968,ENX2093,A166,C1259,2019-02-04,4,112,448,Product 94,90,Temecula,Riverside County,California,360,Promising
8295,AX19969,ENX2054,A143,C1439,2019-05-31,1,127,127,Product 55,79,Pasadena,Los Angeles County,California,79,Promising
8296,AX19974,ENX2037,A166,C1125,2019-09-07,2,880,1760,Product 38,634,Temecula,Riverside County,California,1268,Loyal Customer
8297,AX19977,ENX2040,A134,C1319,2019-02-21,3,1889,5667,Product 41,945,Moreno Valley,Riverside County,California,2835,Promising
8298,AX19979,ENX2050,A103,C1227,2019-02-19,1,2391,2391,Product 51,1291,Berkeley,Alameda County,California,1291,Potential Loyalist
8299,AX19987,ENX2010,A142,C1383,2019-06-25,1,1812,1812,Product 11,1305,Palmdale,Los Angeles County,California,1305,Promising
8300,AX19989,ENX2003,A146,C1531,2019-02-23,1,1783,1783,Product 4,1516,Rialto,San Bernardino County,California,1516,Loyal Customer
8301,AX19990,ENX2063,A102,C1433,2019-12-27,1,1708,1708,Product 64,871,Bakersfield,Kern County,California,871,Potential Loyalist
8302,AX19998,ENX2097,A160,C1329,2019-02-23,4,1052,4208,Product 98,589,Santa Clarita,Los Angeles County,California,2356,Promising
8303,AX20000,ENX2040,A110,C1709,2019-01-19,3,1889,5667,Product 41,945,Costa Mesa,Orange County,California,2835,Potential Loyalist
8304,AX20006,ENX2076,A156,C1114,2019-11-18,4,1522,6088,Product 77,791,San Jose,Santa Clara County,California,3164,Promising
8305,AX20009,ENX2001,A160,C1155,2019-09-16,3,951,2853,Product 2,504,Santa Clarita,Los Angeles County,California,1512,New Customer
8306,AX20010,ENX2047,A115,C1208,2019-06-16,3,290,870,Product 48,200,Elk Grove,Sacramento County,California,600,Promising
8307,AX20024,ENX2093,A152,C1399,2019-12-12,1,112,112,Product 94,90,San Bernardino,San Bernardino County,California,90,Promising
8308,AX20026,ENX2010,A136,C1017,2019-12-18,1,1812,1812,Product 11,1305,Norwalk,Los Angeles County,California,1305,Promising
8309,AX20027,ENX2099,A102,C1677,2019-05-23,1,1367,1367,Product 100,984,Bakersfield,Kern County,California,984,Potential Loyalist
8310,AX20028,ENX2026,A173,C1231,2019-11-17,4,947,3788,Product 27,786,West Covina,Los Angeles County,California,3144,Promising
8311,AX20031,ENX2049,A157,C1204,2019-07-18,1,826,826,Product 50,562,San Mateo,San Mateo County,California,562,Potential Loyalist
8312,AX20034,ENX2046,A143,C1305,2019-11-03,3,2410,7230,Product 47,1518,Pasadena,Los Angeles County,California,4554,New Customer
8313,AX20038,ENX2002,A125,C1714,2019-01-03,1,847,847,Product 3,534,Hayward,Alameda County,California,534,Potential Loyalist
8314,AX20039,ENX2063,A166,C1053,2019-07-15,4,1708,6832,Product 64,871,Temecula,Riverside County,California,3484,New Customer
8315,AX20045,ENX2066,A160,C1153,2019-04-11,1,2091,2091,Product 67,1485,Santa Clarita,Los Angeles County,California,1485,Loyal Customer
8316,AX20049,ENX2065,A161,C1654,2019-10-10,2,2396,4792,Product 66,1965,Santa Maria,Santa Barbara County,California,3930,Champion
8317,AX20050,ENX2046,A126,C1198,2019-01-29,3,2410,7230,Product 47,1518,Huntington Beach,Orange County,California,4554,Potential Loyalist
8318,AX20052,ENX2024,A118,C1084,2019-12-14,1,356,356,Product 25,292,Fairfield,Solano County,California,292,Promising
8319,AX20053,ENX2009,A147,C1017,2019-05-25,1,584,584,Product 10,420,Richmond,Contra Costa County,California,420,Promising
8320,AX20057,ENX2046,A124,C1533,2019-07-23,1,2410,2410,Product 47,1518,Glendale,Los Angeles County,California,1518,Promising
8321,AX20060,ENX2026,A115,C1127,2019-07-17,1,947,947,Product 27,786,Elk Grove,Sacramento County,California,786,New Customer
8322,AX20064,ENX2093,A167,C1534,2019-05-13,1,112,112,Product 94,90,Thousand Oaks,Ventura County,California,90,Promising
8323,AX20070,ENX2045,A171,C1551,2019-01-02,1,556,556,Product 46,395,Visalia,Tulare County,California,395,Potential Loyalist
8324,AX20071,ENX2005,A147,C1569,2019-06-17,2,684,1368,Product 6,561,Richmond,Contra Costa County,California,1122,Potential Loyalist
8325,AX20074,ENX2002,A106,C1276,2019-11-28,3,847,2541,Product 3,534,Chula Vista,San Diego County,California,1602,Promising
8326,AX20075,ENX2055,A157,C1554,2019-04-22,2,2495,4990,Product 56,1896,San Mateo,San Mateo County,California,3792,Champion
8327,AX20076,ENX2052,A129,C1245,2019-04-22,2,1526,3052,Product 53,1251,Jurupa Valley,Riverside County,California,2502,Potential Loyalist
8328,AX20078,ENX2098,A102,C1228,2019-06-04,2,1178,2356,Product 99,683,Bakersfield,Kern County,California,1366,Promising
8329,AX20079,ENX2091,A156,C1750,2019-08-24,1,368,368,Product 92,294,San Jose,Santa Clara County,California,294,Potential Loyalist
8330,AX20081,ENX2043,A107,C1248,2019-06-10,1,545,545,Product 44,425,Clovis,Fresno County,California,425,Potential Loyalist
8331,AX20082,ENX2073,A123,C1748,2019-02-16,1,95,95,Product 74,61,Garden Grove,Orange County,California,61,Promising
8332,AX20084,ENX2046,A137,C1221,2019-07-16,1,2410,2410,Product 47,1518,Oakland,Alameda County,California,1518,Potential Loyalist
8333,AX20087,ENX2083,A157,C1324,2019-10-25,4,2141,8564,Product 84,1777,San Mateo,San Mateo County,California,7108,Champion
8334,AX20088,ENX2088,A120,C1453,2019-08-19,1,603,603,Product 89,416,Fremont,Alameda County,California,416,Potential Loyalist
8335,AX20090,ENX2084,A103,C1032,2019-09-06,1,1783,1783,Product 85,1230,Berkeley,Alameda County,California,1230,Potential Loyalist
8336,AX20094,ENX2052,A141,C1600,2019-09-21,1,1526,1526,Product 53,1251,Oxnard,Ventura County,California,1251,Champion
8337,AX20097,ENX2041,A139,C1091,2019-12-23,1,1380,1380,Product 42,1090,Ontario,San Bernardino County,California,1090,New Customer
8338,AX20099,ENX2037,A115,C1322,2019-04-14,1,880,880,Product 38,634,Elk Grove,Sacramento County,California,634,Potential Loyalist
8339,AX20101,ENX2078,A102,C1033,2019-08-04,1,1798,1798,Product 79,971,Bakersfield,Kern County,California,971,Potential Loyalist
8340,AX20105,ENX2006,A141,C1634,2019-09-06,3,1826,5478,Product 7,1443,Oxnard,Ventura County,California,4329,Potential Loyalist
8341,AX20106,ENX2094,A114,C1621,2019-04-24,1,771,771,Product 95,648,El Cajon,San Diego County,California,648,Need Attention
8342,AX20107,ENX2046,A119,C1272,2019-11-24,2,2410,4820,Product 47,1518,Fontana,San Bernardino County,California,3036,Potential Loyalist
8343,AX20109,ENX2015,A105,C1749,2019-02-19,1,637,637,Product 16,389,Carlsbad,San Diego County,California,389,Promising
8344,AX20113,ENX2093,A110,C1753,2019-02-12,1,112,112,Product 94,90,Costa Mesa,Orange County,California,90,Need Attention
8345,AX20116,ENX2092,A164,C1398,2019-01-10,3,1639,4917,Product 93,1295,Stockton,San Joaquin County,California,3885,New Customer
8346,AX20121,ENX2006,A143,C1707,2019-12-04,1,1826,1826,Product 7,1443,Pasadena,Los Angeles County,California,1443,Potential Loyalist
8347,AX20123,ENX2055,A162,C1428,2019-10-16,2,2495,4990,Product 56,1896,Santa Rosa,Sonoma County,California,3792,Need Attention
8348,AX20127,ENX2006,A166,C1573,2019-03-08,4,1826,7304,Product 7,1443,Temecula,Riverside County,California,5772,Promising
8349,AX20132,ENX2014,A156,C1686,2019-12-26,2,1809,3618,Product 15,1067,San Jose,Santa Clara County,California,2134,Potential Loyalist
8350,AX20134,ENX2093,A171,C1436,2019-10-30,3,112,336,Product 94,90,Visalia,Tulare County,California,270,Potential Loyalist
8351,AX20136,ENX2053,A108,C1528,2019-12-23,1,596,596,Product 54,358,Concord,Contra Costa County,California,358,Promising
